Age,Income,LoanAmount,CreditScore,Approved
25,95854,14500,541,0
26,96166,18500,703,0
25,95890,15000,625,0
25,95513,7500,606,0
23,96049,3300,680,0
24,29585,11500,599,1
26,95946,6075,600,0
24,96024,3800,591,0
23,96469,5000,556,0
23,96271,8000,555,0
22,95716,4750,594,0
26,96034,10000,646,0
24,96497,12000,569,0
25,75848,20000,564,1
26,96128,6000,647,0
26,96450,8000,524,0
26,41867,11500,551,1
22,96401,7000,548,0
21,42004,11500,537,1
24,96524,7200,593,0
26,96162,7200,653,0
25,96605,10000,656,0
24,97058,12000,692,0
23,48994,13000,577,0
25,97118,10000,599,0
23,96641,6000,571,0
23,41691,11500,559,1
23,97132,24000,549,0
23,48862,3000,573,0
26,89537,15000,631,1
26,51270,11500,647,0
26,96895,12000,694,0
24,51549,11500,678,0
25,96869,4000,624,0
25,96889,6000,489,0
25,51035,11500,668,0
24,96898,10000,619,0
26,55990,11500,679,0
25,56116,11500,627,0
23,97209,15000,591,0
26,76600,11000,680,1
26,69267,11500,717,0
25,96851,25000,665,0
22,48717,8000,709,0
24,75875,11500,616,0
23,96697,24000,650,0
24,97123,18000,683,0
24,76641,11500,661,0
24,83124,11500,692,0
23,84953,11500,674,0
24,97184,8000,601,0
24,97152,10000,687,0
24,89416,11500,583,0
25,97057,4000,601,0
24,96736,12000,636,0
26,95695,11500,606,0
25,89915,18000,628,1
24,150969,11500,607,0
24,50597,11525,704,0
25,94576,11550,644,1
22,48731,11575,675,0
25,96972,12800,635,0
22,97116,9500,654,0
26,85001,11600,671,0
26,97300,4200,625,0
26,86443,11600,674,0
23,49208,11650,569,0
22,96679,16000,507,0
23,70804,11650,642,0
26,37163,11700,610,1
24,96932,7000,528,0
25,97046,6000,676,0
25,96637,4900,617,0
26,96844,7000,629,0
22,89940,4000,536,1
25,97283,18200,630,0
22,79926,11750,616,1
25,97162,5000,610,0
22,54380,11775,578,0
22,42812,11800,676,1
25,97093,10000,606,0
24,49052,11800,550,0
25,97173,3000,669,0
23,51223,11800,631,0
26,92282,11800,640,0
22,113829,11800,609,0
23,97004,7000,663,0
22,52086,11850,699,1
25,61137,11875,638,0
23,42804,11900,656,1
25,97100,11000,612,0
21,60997,11975,601,0
23,96867,22000,627,0
23,97136,2000,624,0
24,97266,2000,598,0
25,25129,12000,593,1
22,97417,35000,571,0
25,97393,12000,614,0
24,96739,2200,626,0
23,89626,25975,634,1
22,29505,12000,623,1
24,29658,12000,648,1
25,29739,12000,681,1
24,97315,5000,569,0
22,30519,12000,669,1
23,96779,10000,540,0
24,32293,12000,632,1
25,32160,12000,647,1
25,97065,14000,670,0
24,32476,12000,523,1
24,97155,5550,692,0
21,97167,12000,669,0
24,96783,2500,635,0
23,34196,12000,722,1
24,96612,3000,640,0
22,96971,16000,522,0
24,35822,12000,618,1
23,97138,9000,664,0
23,97101,8000,606,0
24,36489,12000,636,1
26,97339,5000,619,0
25,97318,15500,674,0
22,36827,12000,677,1
24,97159,5000,695,0
21,36918,12000,665,1
24,36965,12000,517,1
23,97085,3000,553,0
25,96922,2700,643,0
24,97142,12000,660,0
23,97031,4000,579,0
22,37237,12000,551,1
23,96951,5500,655,0
22,36837,12000,579,1
24,97223,12000,558,0
22,37024,12000,496,1
24,96884,9000,696,0
23,97181,4000,586,0
24,37001,12000,585,1
25,36905,12000,561,1
22,37021,12000,583,1
22,96867,4800,632,0
25,96986,10000,705,0
23,96721,6000,661,0
26,97033,10800,594,0
21,97216,5000,567,0
22,38399,12000,702,1
25,97196,20000,600,0
24,89984,35000,639,1
25,97200,10250,521,0
22,39035,12000,566,1
22,38823,12000,604,1
22,97055,1500,643,0
26,89599,24000,585,1
24,38953,12000,653,1
22,89796,19000,670,1
23,89594,2100,690,1
23,96764,4800,681,0
24,39563,12000,554,1
22,97112,7250,558,0
24,39360,12000,680,1
26,89743,16800,609,1
24,39039,12000,668,1
26,39424,12000,578,1
21,39750,12000,681,1
25,97019,14625,607,0
22,40113,12000,691,1
23,40403,12000,612,1
25,96993,12000,549,0
22,41274,12000,717,1
24,96975,25000,619,0
23,41481,12000,646,1
22,41002,12000,604,1
21,41107,12000,659,1
26,97115,6300,635,0
24,41528,12000,596,1
24,96935,20000,605,0
23,96579,9000,560,0
25,97083,13000,613,0
26,41702,12000,617,1
24,97043,16000,558,0
25,97261,12000,615,0
26,96837,18000,636,0
23,41807,12000,612,1
25,97019,18000,662,0
26,96954,2000,669,0
25,97172,3000,606,0
25,96697,25000,594,0
25,97044,10000,626,0
24,41572,12000,677,1
22,49144,6000,658,0
26,41730,12000,646,1
22,42266,12000,644,1
24,42503,12000,601,1
23,96661,25000,650,0
25,97470,15000,660,0
24,97367,16000,721,0
22,96754,2000,694,0
22,43305,12000,642,1
25,48719,6000,632,0
21,49039,15000,628,0
23,90015,10000,632,1
22,42765,12000,584,1
23,43125,12000,667,1
24,42823,12000,637,1
26,42791,12000,568,1
23,97443,8000,620,0
24,97188,24000,613,0
26,96820,4900,699,0
25,35707,12000,559,1
24,43450,12000,574,1
25,96561,10000,625,0
24,49116,2000,619,0
25,44080,12000,694,1
26,37294,12000,581,1
23,97019,4000,650,0
24,96893,18000,537,0
23,48769,6400,640,0
24,44293,12000,622,1
26,97129,7000,597,0
25,44335,12000,631,1
22,44214,12000,594,1
23,96761,11000,601,0
23,96763,25000,675,0
25,76495,8825,689,1
21,44963,12000,616,1
25,38284,12000,592,1
24,96990,18000,625,0
23,96688,12000,624,0
24,97163,12000,663,0
22,97150,10000,611,0
23,97009,15000,668,0
26,97189,15000,690,0
26,96945,25000,646,0
25,97177,12000,651,0
26,76432,24250,586,1
22,38690,12000,578,1
22,97116,5000,555,0
25,97060,8500,634,0
23,96853,25000,673,0
24,96787,25000,638,0
22,45919,12000,661,1
26,97644,25000,689,0
22,97236,5000,578,0
21,39261,12000,620,1
26,96986,5000,637,0
23,97200,20000,515,0
23,46796,12000,706,1
22,76438,12000,609,1
23,97109,6000,601,0
22,89685,10000,635,1
21,46298,12000,659,1
26,46904,12000,697,1
24,46467,12000,659,1
23,97155,10000,652,0
24,46456,12000,583,1
22,96956,6000,655,0
24,46559,12000,632,1
25,96968,6000,653,0
24,46451,12000,567,1
25,96842,25000,671,0
24,97031,6000,616,0
25,97293,25000,652,0
22,46631,12000,661,1
25,39131,12000,670,1
22,97260,2000,663,0
24,96917,5500,624,0
26,96785,15000,629,0
25,47093,12000,515,1
23,96734,8500,634,0
23,90001,25000,630,1
26,46850,12000,619,1
26,96962,7000,664,0
25,97171,22000,655,0
25,48741,12000,564,0
26,46564,12000,623,1
25,47369,12000,646,1
22,97111,15000,635,0
23,47733,12000,627,1
22,47987,12000,549,1
26,96804,3000,597,0
23,48000,12000,535,1
24,48614,12000,704,0
24,49409,3000,625,0
25,48841,12000,607,0
23,97233,8000,576,0
25,48571,12000,668,0
23,97116,17000,521,0
22,89707,15000,600,1
21,48675,12000,579,0
25,48826,12000,621,0
26,89968,7500,637,1
24,97032,7500,680,0
24,49044,12000,676,0
22,96693,10000,653,0
23,49063,12000,558,0
24,96834,20000,535,0
22,89949,11200,662,1
22,89746,25000,702,1
26,49364,12000,587,0
24,48880,12000,611,0
24,97286,2425,606,0
25,97112,3600,653,0
24,97163,6000,618,0
24,89712,25000,617,1
26,48908,12000,629,0
24,97289,25000,622,0
26,48858,12000,516,0
26,96848,15000,635,0
22,48967,12000,646,0
26,49146,12000,522,0
23,97120,19000,652,0
22,49444,12000,622,0
26,97169,6000,686,0
22,48929,12000,641,0
23,49066,12000,595,0
26,48641,12000,716,0
22,48902,12000,652,0
24,97325,6000,602,0
23,49233,12000,702,0
22,97105,27525,649,0
25,96953,11300,671,0
23,97134,30000,629,0
25,97341,4000,641,0
22,49746,12000,652,0
22,97240,7000,682,0
26,49993,12000,614,0
25,49882,12000,632,0
25,97464,1000,579,0
25,97562,25000,516,0
24,97372,12000,627,0
24,44267,12000,655,1
23,51668,12000,648,0
25,51596,12000,634,0
22,90623,5000,605,1
26,97512,24000,707,0
23,50829,12000,608,0
26,51352,12000,653,0
26,97433,11000,651,0
22,90443,7500,578,1
26,97887,9600,580,0
24,90557,20000,673,1
24,51293,12000,675,0
24,97846,16000,695,0
26,98355,9600,545,0
23,98123,5000,618,0
21,51112,12000,722,0
23,98037,15000,589,0
22,98167,9100,664,0
25,51794,12000,592,0
26,97985,10750,631,0
23,51948,12000,560,0
24,52338,12000,609,0
25,52590,12000,599,0
25,52425,12000,642,0
22,90793,25000,630,1
23,98152,10000,673,0
25,98078,12000,641,0
26,97857,5000,659,0
22,98228,6600,716,0
24,53021,12000,522,0
24,98481,20000,645,0
26,53501,12000,644,0
22,47896,1000,682,0
22,98181,24000,540,0
25,53870,12000,581,0
22,53780,12000,708,0
23,54429,12000,648,0
22,97925,10000,586,0
22,54192,12000,681,0
24,98222,15000,541,0
25,97944,5200,562,0
21,98164,8400,620,0
24,98467,3200,604,0
23,54975,12000,636,0
23,98769,15000,625,0
25,47896,4400,629,0
22,54901,12000,594,0
26,98509,9100,588,0
26,98855,6000,702,0
25,47785,3600,691,0
25,47758,8500,666,0
22,98524,8500,582,0
23,98727,15000,666,0
22,98460,7575,674,0
22,98523,20000,572,0
23,47903,3000,688,0
23,98891,2400,580,0
26,98906,7200,638,0
23,99466,9000,632,0
21,98969,14400,621,0
25,98944,13000,611,0
22,98771,1300,624,0
24,55019,12000,569,0
25,98825,20000,644,0
23,54889,12000,571,0
25,54981,12000,606,0
22,99107,2500,624,0
25,55226,12000,618,0
23,55276,12000,703,0
22,99315,7000,630,0
24,99449,14000,639,0
21,54968,12000,657,0
26,99485,7000,669,0
24,99407,25000,690,0
21,55136,12000,641,0
24,55510,12000,566,0
25,55779,12000,645,0
21,48649,12000,654,1
26,55928,12000,673,0
26,56234,12000,545,0
26,99475,1000,648,0
26,99311,19075,677,0
23,99265,5000,669,0
24,56299,12000,624,0
24,99003,5325,682,0
22,55838,12000,678,0
25,56030,12000,623,0
26,99578,3200,676,0
23,99594,9000,604,0
22,56074,12000,668,0
22,55974,12000,680,0
24,98872,3500,646,0
21,56871,12000,647,0
25,99464,15000,651,0
25,57277,12000,640,0
23,99423,9600,561,0
22,57059,12000,612,0
25,57302,12000,604,0
23,99471,14400,666,0
22,99451,10750,620,0
24,99210,8000,676,0
24,98922,20000,676,0
25,50584,12000,628,1
23,92206,6000,551,1
26,46972,7000,689,0
23,58457,12000,702,0
23,58374,12000,561,0
24,99513,6000,618,0
24,58693,12000,580,0
25,58338,12000,638,0
22,99633,20000,652,0
22,51300,12000,680,1
22,99215,10000,647,0
26,99490,20000,586,0
22,99316,6000,690,0
26,92110,7200,582,1
24,99084,14700,662,0
26,58910,12000,645,0
26,99059,4500,705,0
26,99424,5000,562,0
21,99434,11000,692,0
22,99482,8300,596,0
25,98818,10000,522,0
25,99434,7500,645,0
24,99445,7500,676,0
25,58656,12000,586,0
24,92425,7000,673,1
26,72823,12000,621,0
21,72770,12000,621,0
23,66228,12000,599,1
25,92645,9750,694,1
23,73152,12000,669,0
26,99790,18600,612,0
23,73080,12000,709,0
25,65569,12000,686,1
26,72851,12000,540,0
25,72949,12000,597,0
23,99919,5000,676,0
24,100082,10000,660,0
23,78868,16000,676,1
24,73119,12000,594,0
24,72970,12000,658,0
24,72962,12000,636,0
22,100079,14400,640,0
22,73088,12000,617,0
24,73134,12000,664,0
26,72736,12000,682,0
23,65602,12000,625,1
23,72836,12000,601,0
25,73166,12000,570,0
24,100472,20000,672,0
25,100282,4800,720,0
25,72953,12000,659,0
24,100290,12500,588,0
23,72904,12000,605,0
22,72956,12000,616,0
26,73205,12000,615,0
22,100640,5500,685,0
26,72861,12000,614,0
25,73218,12000,641,0
21,100893,14000,632,0
24,100469,5775,617,0
24,73169,12000,604,0
25,73178,12000,620,0
24,72865,12000,586,0
25,100598,13000,656,0
24,100743,10400,589,0
23,46827,8400,685,0
23,101003,20000,587,0
23,100583,10000,579,0
22,73198,12000,651,0
26,100786,25000,730,0
23,72804,12000,669,0
24,100876,15000,667,0
22,46723,4800,658,0
23,100285,1500,543,0
22,100699,25000,698,0
24,73567,12000,685,0
26,100644,25000,677,0
21,100800,7000,666,0
26,100533,17000,705,0
21,100386,8500,643,0
24,74165,12000,697,0
25,93449,7200,644,1
26,79616,10800,661,1
25,74178,12000,681,0
23,29158,3000,690,0
23,100841,3500,618,0
22,100356,24000,672,0
24,100755,25000,654,0
25,100512,5000,650,0
22,29843,3000,579,0
24,100339,10000,633,0
24,46702,3000,625,0
23,100990,14400,638,0
23,100927,4000,612,0
22,29670,3000,650,1
26,31045,3000,629,0
23,93822,22000,558,1
21,30938,3000,636,0
22,30959,3000,709,0
25,101353,10000,646,0
25,30732,3000,596,0
22,46713,3000,650,0
26,101191,1600,611,0
26,101106,6500,620,0
26,101497,13600,592,0
22,101644,7500,631,0
24,30971,3000,657,0
24,31276,3000,575,0
26,101711,3000,634,0
26,30968,3000,622,0
25,102013,8500,641,0
23,101839,17500,500,0
23,101795,16000,573,0
25,102231,20000,672,0
26,101803,7500,697,0
24,32782,3000,538,0
22,101730,3900,645,0
25,32580,3000,659,0
23,33077,3000,587,0
23,101763,4200,642,0
24,33700,3000,628,0
25,101814,5000,705,0
21,34093,3000,658,0
21,101518,2500,616,0
25,101737,6500,490,0
23,101864,28000,616,0
22,34317,3000,676,0
22,34583,3000,543,0
24,34643,3000,646,0
23,34631,3000,634,0
23,101647,23000,677,0
24,102176,18000,700,0
22,101962,12000,672,0
25,35489,3000,684,0
22,101455,2825,569,0
22,102284,10000,701,0
26,101778,21000,576,0
25,35661,3000,573,0
23,101729,7000,578,0
25,35752,3000,538,1
22,101860,7200,637,0
22,101110,23000,680,0
23,36724,3000,646,1
25,37071,3000,611,0
26,37198,3000,652,0
25,101625,4200,653,0
24,101465,8000,583,0
22,101492,8000,594,0
26,75620,12000,560,0
22,101891,10000,698,0
22,101793,10000,603,0
25,101901,6000,627,0
25,80652,1700,679,1
23,75508,12000,603,0
23,101816,25000,636,0
25,101552,15000,648,0
25,75654,12000,629,0
25,102152,8500,573,0
25,75987,12000,649,0
23,101496,25000,671,0
24,94730,15000,608,1
21,101692,10000,468,0
24,102245,20000,583,0
23,94995,8000,639,1
23,75854,12000,507,0
23,75955,12000,531,0
26,102014,3000,648,0
26,101786,2150,610,0
24,101259,25000,691,0
26,75903,12000,520,0
22,101818,7500,661,0
24,76941,12000,643,0
23,102057,20000,662,0
26,101633,4925,621,0
25,76736,12000,624,0
26,101893,9000,676,0
23,77089,12000,580,0
21,102195,12000,682,0
21,77913,12000,662,0
22,70655,12000,566,1
23,102114,10000,642,0
24,46930,5000,549,0
23,77708,12000,623,0
23,102554,3600,675,0
22,102629,6000,519,0
26,78241,12000,643,0
22,95377,7000,634,1
26,78655,12000,652,0
24,78812,12000,694,0
24,78669,12000,615,0
21,79061,12000,670,0
24,46552,1000,668,0
26,103397,1500,649,0
24,103084,8000,605,0
23,102831,14000,658,0
23,102832,16750,683,0
24,71745,12000,612,1
26,78615,12000,676,0
25,102882,3000,578,0
22,79117,12000,609,0
22,78821,12000,642,0
22,102936,15000,690,0
23,102890,10000,589,0
22,72043,12000,647,1
23,102828,5000,520,0
21,78711,12000,628,0
26,71465,12000,665,1
22,79534,12000,638,0
23,80162,12000,635,0
23,79971,12000,671,0
24,75596,5600,531,1
26,80247,12000,685,0
25,81803,12000,659,0
26,82841,12000,616,0
25,103224,12000,623,0
22,83178,12000,687,0
25,76057,12000,623,1
21,84088,12000,621,0
24,103134,15000,702,0
22,103459,20000,643,0
24,84645,12000,525,0
26,102689,24000,628,0
24,102926,7000,608,0
24,102969,10000,610,0
22,84421,12000,651,0
23,103050,14000,720,0
21,45838,6000,579,0
24,84926,12000,608,0
25,85053,12000,616,0
23,84931,12000,652,0
22,103201,15000,584,0
23,102981,11000,662,0
25,84959,12000,637,0
24,102861,10000,641,0
26,84906,12000,576,0
23,103080,3000,666,0
26,84937,12000,653,0
21,85180,12000,631,0
22,85079,12000,639,0
25,84983,12000,618,0
26,102989,7200,596,0
22,88307,6000,622,1
24,102938,25600,641,0
23,103174,14000,668,0
25,84844,12000,469,0
22,77720,12000,705,1
23,84882,12000,634,0
26,103150,12000,649,0
25,103212,5500,570,0
24,102793,35000,536,0
22,102690,12500,577,0
26,103043,12000,679,0
24,84921,12000,521,0
25,85060,12000,670,0
22,67102,12000,610,1
23,102941,24000,621,0
24,86306,12000,692,0
24,103449,10000,672,0
26,103117,4650,567,0
24,102891,7500,607,0
21,45770,7000,656,0
24,87220,12000,637,0
22,87505,12000,549,0
24,103108,12000,707,0
26,102684,11600,575,0
23,102999,10000,627,0
22,103131,10000,530,0
23,102829,21400,651,0
22,87362,12000,698,0
25,38275,4000,663,1
25,80211,12000,595,1
25,103036,2800,671,0
24,103379,27500,669,0
22,103265,10000,524,0
23,87653,12000,666,0
26,103011,11000,624,0
22,102775,4300,619,0
24,87025,12000,594,0
25,103165,24000,716,0
26,102949,4650,643,0
22,102744,12000,645,0
21,87654,12000,540,0
25,103106,16000,622,0
23,87727,12000,600,0
25,103301,1500,637,0
24,102920,10000,639,0
23,103117,7200,660,0
25,89071,12000,692,0
24,103102,6250,544,0
25,69722,12000,555,1
26,102909,20000,593,0
25,89980,12000,564,0
23,102792,4000,630,0
24,102886,10400,577,0
24,49322,3000,679,0
22,103205,10000,574,0
25,103029,7350,615,0
24,103199,9600,603,0
23,103277,24000,646,0
26,50111,3000,540,0
25,49953,3000,586,0
26,102790,2200,659,0
23,102913,15000,565,0
26,88424,14400,641,1
23,102711,5000,642,0
23,50131,3000,678,0
24,102878,20000,663,0
22,103022,7000,658,0
26,88686,10000,663,1
26,103226,8000,583,0
22,103181,12800,648,0
26,50372,3000,629,0
22,51556,3000,645,0
24,88357,25000,650,1
23,102948,25000,594,0
23,51384,3000,564,0
25,103117,4000,660,0
24,102887,1000,543,0
25,102687,14000,631,0
24,102932,25000,561,0
22,44335,3000,650,1
23,102859,10000,606,0
21,45139,9250,661,0
23,103120,7000,703,0
26,103075,4000,704,0
22,102456,12000,648,0
22,102986,5000,656,0
22,51414,3000,695,0
22,43941,3000,618,1
24,102530,22000,610,0
23,45324,1125,668,0
25,103283,5000,648,0
23,103428,9600,674,0
21,45127,7200,568,0
23,44245,3000,585,1
25,75581,5400,653,1
24,102948,12000,679,0
22,102991,6000,641,0
23,103444,25000,681,0
24,103222,8000,638,0
25,45674,9000,610,0
24,103118,2500,632,0
23,102960,5000,673,0
25,102691,2000,639,0
23,51379,3000,497,0
24,51377,3000,674,0
24,103227,7750,607,0
25,102942,4000,688,0
24,103112,12000,670,0
26,51456,3000,666,0
25,102960,9600,713,0
23,103435,4000,582,0
26,103040,15000,480,0
23,102800,20000,656,0
25,102958,18000,649,0
24,102994,7500,655,0
23,102776,8000,649,0
26,103045,15000,620,0
26,102675,6000,654,0
21,102766,25000,690,0
23,44285,3000,672,1
22,51757,3000,678,0
23,102877,15000,574,0
25,52048,3000,712,0
24,45012,3000,590,1
24,102860,15000,649,0
22,102851,12000,680,0
23,89867,12000,644,0
25,83400,12000,621,1
25,103044,7200,673,0
22,102861,11700,706,0
23,90598,12000,677,0
22,103095,18000,586,0
23,91070,12000,600,0
26,102602,10000,572,0
23,91099,12000,670,0
22,90581,12000,605,0
24,90860,12000,665,0
24,90911,12000,652,0
22,91059,12000,607,0
24,103196,4400,630,0
26,102958,8000,593,0
22,90758,12000,712,0
26,90906,12000,670,0
23,83790,12000,658,1
25,103132,20000,630,0
22,91122,12000,584,0
24,102820,12000,631,0
22,91074,12000,458,0
23,102858,20000,576,0
21,45041,18000,649,0
23,90771,12000,678,0
26,91034,12000,602,0
24,90983,12000,560,0
23,88710,25000,554,1
25,102796,1000,630,0
23,91273,12000,687,0
22,75047,6000,553,1
24,84036,12000,613,1
21,90751,12000,581,0
23,103182,15000,659,0
22,92016,12000,715,0
22,102945,25000,649,0
26,93204,12000,561,0
24,88185,9325,580,1
25,103002,5000,677,0
24,93112,12000,611,0
26,94535,12000,602,0
25,94272,12000,620,0
25,95208,12000,682,0
26,103140,4800,652,0
25,102725,7500,649,0
23,102855,7000,627,0
23,89227,12000,663,1
24,96975,12000,657,0
23,102865,9000,694,0
25,88633,20000,655,1
26,102775,8500,585,0
23,102964,5275,666,0
24,97178,12000,694,0
26,88520,15000,642,1
25,102787,4500,636,0
26,103398,8000,596,0
22,96531,12000,645,0
25,88778,12000,590,1
21,44384,12000,592,0
23,96973,12000,662,0
23,97173,12000,656,0
25,96597,12000,592,0
24,76653,12000,637,1
22,103373,18000,678,0
23,96673,12000,627,0
24,103670,20675,656,0
24,103549,12000,592,0
23,103780,6000,646,0
24,97228,12000,585,0
21,103935,18900,569,0
26,103839,20000,679,0
20,104214,12000,641,0
23,76537,12000,538,1
26,96801,12000,536,0
22,104328,24000,679,0
23,103998,15000,654,0
23,104082,10000,684,0
22,97221,12000,680,0
25,89778,12000,596,1
23,104290,21000,643,0
24,96863,12000,676,0
25,97167,12000,671,0
21,104390,8400,567,0
22,103940,10000,649,0
23,97884,12000,543,0
23,98081,12000,636,0
25,104146,13000,666,0
24,43955,5000,668,0
25,104543,8000,639,0
21,99466,12000,614,0
22,98863,12000,523,0
24,104199,15000,661,0
26,104174,5000,600,0
24,104324,16000,586,0
25,99820,12000,684,0
26,104390,9250,682,0
26,100305,12000,675,0
23,100392,12000,570,0
22,103572,25000,637,0
22,104394,10000,686,0
26,104524,16000,666,0
23,104563,25000,654,0
